x,y,array_agg
124,185,[98]
124,184,[73]
124,184,[98]
124,183,[73]
124,183,[98]
124,182,[73]
124,182,[98]
124,181,[73]
124,181,[98]
124,180,[73]
124,180,[98]
124,179,[73]
124,178,[73]
124,177,[73]
124,176,[73]
125,212,[68]
125,211,[68]
125,210,[68]
125,209,[68]
125,209,[75]
125,208,[68]
125,208,[75]
125,207,[68]
125,206,[52]
125,206,[68]
125,205,[52]
125,204,[52]
125,203,[52]
125,202,[52]
125,201,[52]
125,200,[74]
125,200,[52]
125,199,[74]
125,198,[74]
125,197,[74]
125,196,[74]
125,195,[74]
125,194,[74]
125,194,[64]
125,193,[62]
125,193,[74]
125,193,[64]
125,192,[62]
125,192,[74]
125,191,[62]
125,190,[62]
125,189,[62]
125,188,[62]
125,187,[73]
125,187,[62]
125,186,[73]
125,186,[98]
125,185,[73]
125,185,[98]
125,184,[98]
125,183,[98]
125,182,[98]
125,181,[98]
125,180,[73]
125,180,[98]
125,179,[73]
125,178,[73]
125,177,[73]
126,212,[68]
126,211,[68]
126,210,[68]
126,209,[68]
126,209,[75]
126,208,[68]
126,208,[75]
126,207,[68]
126,207,[75]
126,206,[52]
126,206,[68]
126,206,[75]
126,205,[52]
126,205,[75]
126,204,[52]
126,204,[75]
126,203,[52]
126,203,[75]
126,202,[52]
126,201,[52]
126,200,[74]
126,200,[52]
126,199,[74]
126,198,[74]
126,197,[74]
126,196,[74]
126,195,[74]
126,195,[64]
126,194,[74]
126,194,[64]
126,193,[62]
126,193,[64]
126,192,[62]
126,192,[64]
126,191,[62]
126,191,[64]
126,190,[62]
126,189,[62]
126,188,[62]
126,188,[98]
126,187,[73]
126,187,[62]
126,187,[98]
126,186,[73]
126,186,[98]
126,185,[98]
126,184,[98]
126,183,[98]
126,182,[98]
126,181,[98]
126,180,[98]
126,179,[73]
126,178,[73]
126,177,[73]
127,212,[68]
127,211,[68]
127,210,[68]
127,209,[68]
127,209,[75]
127,208,[75]
127,207,[75]
127,206,[75]
127,205,[75]
127,204,[75]
127,203,[52]
127,203,[75]
127,202,[52]
127,202,[75]
127,202,[92]
127,201,[74]
127,201,[52]
127,201,[92]
127,200,[74]
127,200,[52]
127,199,[74]
127,198,[74]
127,197,[74]
127,197,[64]
127,196,[74]
127,196,[64]
127,195,[74]
127,195,[64]
127,194,[64]
127,193,[64]
127,192,[64]
127,191,[62]
127,191,[64]
127,190,[62]
127,190,[64]
127,189,[62]
127,189,[98]
127,189,[64]
127,188,[62]
127,188,[98]
127,187,[98]
127,186,[98]
127,185,[98]
127,184,[98]
127,183,[98]
127,182,[98]
127,181,[98]
127,181,[72]
127,180,[98]
127,180,[72]
127,179,[98]
127,178,[73]
127,177,[73]
128,212,[68]
128,211,[68]
128,210,[68]
128,210,[75]
128,209,[68]
128,209,[75]
128,208,[75]
128,207,[75]
128,206,[75]
128,205,[75]
128,204,[75]
128,203,[75]
128,202,[75]
128,202,[92]
128,201,[74]
128,201,[52]
128,201,[92]
128,200,[74]
128,200,[92]
128,200,[67]
128,199,[74]
128,199,[64]
128,199,[67]
128,198,[74]
128,198,[64]
128,197,[74]
128,197,[64]
128,196,[64]
128,195,[64]
128,194,[64]
128,193,[64]
128,192,[64]
128,191,[64]
128,190,[64]
128,189,[98]
128,189,[64]
128,188,[98]
128,187,[98]
128,186,[98]
128,185,[98]
128,184,[98]
128,183,[98]
128,182,[98]
128,181,[98]
128,181,[72]
128,180,[72]
128,178,[73]
128,177,[73]
129,212,[68]
129,211,[68]
129,210,[68]
129,210,[75]
129,209,[75]
129,208,[75]
129,207,[75]
129,206,[75]
129,205,[75]
129,204,[75]
129,203,[75]
129,202,[75]
129,202,[92]
129,201,[92]
129,200,[74]
129,200,[92]
129,200,[67]
129,199,[74]
129,199,[64]
129,199,[67]
129,198,[64]
129,198,[67]
129,197,[64]
129,196,[64]
129,195,[64]
129,194,[64]
129,193,[64]
129,192,[64]
129,191,[64]
129,190,[64]
129,189,[98]
129,189,[64]
129,188,[98]
129,187,[98]
129,186,[98]
129,185,[98]
129,184,[98]
129,183,[98]
129,182,[98]
129,182,[72]
129,181,[98]
129,181,[72]
129,180,[72]
129,179,[72]
129,178,[72]
129,177,[72]
130,210,[75]
130,210,[51]
130,209,[75]
130,209,[51]
130,208,[75]
130,208,[51]
130,207,[75]
130,207,[51]
130,206,[75]
130,206,[51]
130,205,[75]
130,205,[51]
130,204,[75]
130,204,[51]
130,203,[75]
130,203,[51]
130,202,[75]
130,202,[92]
130,202,[51]
130,201,[92]
130,200,[92]
130,200,[67]
130,199,[64]
130,199,[92]
130,199,[67]
130,198,[64]
130,198,[67]
130,197,[64]
130,197,[67]
130,197,[65]
130,196,[64]
130,196,[65]
130,195,[64]
130,194,[64]
130,193,[64]
130,192,[64]
130,191,[64]
130,190,[64]
130,189,[98]
130,189,[64]
130,188,[98]
130,187,[98]
130,186,[98]
130,185,[98]
130,184,[98]
130,183,[98]
130,182,[98]
130,182,[72]
130,181,[72]
130,180,[72]
130,179,[72]
130,177,[72]
131,210,[51]
131,210,[59]
131,209,[51]
131,209,[59]
131,208,[51]
131,207,[51]
131,206,[51]
131,205,[51]
131,204,[51]
131,203,[51]
131,202,[92]
131,202,[51]
131,201,[92]
131,200,[92]
131,199,[92]
131,199,[67]
131,198,[67]
131,197,[67]
131,197,[65]
131,196,[64]
131,196,[65]
131,195,[64]
131,195,[65]
131,194,[64]
131,194,[65]
131,193,[64]
131,193,[65]
131,192,[64]
131,192,[65]
131,191,[64]
131,191,[65]
131,190,[64]
131,190,[65]
131,189,[98]
131,189,[64]
131,188,[98]
131,187,[98]
131,186,[98]
131,185,[98]
131,184,[98]
131,183,[98]
131,183,[72]
131,182,[98]
131,182,[72]
131,181,[72]
131,180,[72]
131,179,[72]
132,210,[59]
132,209,[51]
132,209,[59]
132,208,[51]
132,207,[51]
132,206,[51]
132,205,[51]
132,204,[51]
132,203,[51]
132,202,[92]
132,202,[51]
132,201,[92]
132,200,[92]
132,199,[92]
132,199,[67]
132,198,[67]
132,197,[67]
132,197,[65]
132,196,[65]
132,195,[65]
132,194,[65]
132,193,[65]
132,192,[65]
132,191,[65]
132,190,[72]
132,190,[65]
132,189,[72]
132,187,[72]
132,186,[72]
132,185,[72]
132,184,[98]
132,183,[98]
132,182,[72]
132,181,[72]
133,210,[59]
133,209,[51]
133,209,[59]
133,208,[51]
133,207,[51]
133,206,[51]
133,205,[51]
133,204,[51]
133,203,[51]
133,202,[92]
133,202,[51]
133,201,[92]
133,200,[92]
133,199,[92]
133,199,[67]
133,198,[67]
133,197,[67]
133,197,[65]
133,196,[67]
133,196,[65]
133,195,[65]
133,194,[65]
133,193,[65]
133,192,[65]
133,191,[65]
133,190,[72]
133,190,[65]
133,189,[72]
133,188,[72]
133,187,[72]
133,186,[72]
133,185,[72]
133,184,[72]
133,183,[72]
133,182,[72]
133,181,[72]
133,180,[72]
134,211,[59]
134,210,[59]
134,209,[51]
134,209,[59]
134,209,[60]
134,208,[51]
134,208,[60]
134,207,[51]
134,207,[60]
134,206,[51]
134,206,[60]
134,205,[51]
134,205,[60]
134,204,[51]
134,204,[60]
134,203,[51]
134,203,[60]
134,202,[92]
134,202,[51]
134,202,[60]
134,201,[92]
134,200,[92]
134,199,[92]
134,199,[67]
134,198,[67]
134,197,[67]
134,196,[67]
134,196,[65]
134,195,[65]
134,194,[65]
134,193,[65]
134,192,[65]
134,191,[65]
134,190,[72]
134,190,[65]
134,189,[72]
134,188,[72]
134,187,[72]
134,186,[72]
134,185,[72]
134,184,[72]
134,183,[72]
134,182,[72]
134,181,[72]
134,180,[72]
135,211,[59]
135,210,[59]
135,210,[60]
135,209,[51]
135,209,[59]
135,209,[60]
135,208,[51]
135,208,[60]
135,207,[51]
135,207,[60]
135,206,[51]
135,206,[60]
135,205,[60]
135,204,[60]
135,203,[60]
135,202,[92]
135,202,[60]
135,201,[92]
135,200,[92]
135,199,[92]
135,199,[67]
135,198,[67]
135,197,[67]
135,196,[67]
135,196,[65]
135,195,[67]
135,195,[65]
135,195,[85]
135,194,[65]
135,194,[85]
135,193,[65]
135,193,[85]
135,192,[65]
135,192,[85]
135,191,[65]
135,191,[85]
135,190,[72]
135,190,[65]
135,190,[85]
135,189,[72]
135,188,[72]
135,187,[72]
135,186,[72]
135,185,[72]
135,184,[72]
135,183,[72]
135,182,[72]
135,181,[72]
135,180,[72]
136,211,[59]
136,210,[59]
136,210,[60]
136,209,[60]
136,208,[60]
136,207,[60]
136,206,[60]
136,205,[60]
136,204,[60]
136,203,[60]
136,202,[92]
136,202,[60]
136,202,[77]
136,201,[92]
136,201,[77]
136,200,[92]
136,200,[67]
136,199,[92]
136,199,[67]
136,198,[67]
136,197,[67]
136,196,[67]
136,196,[85]
136,195,[67]
136,195,[85]
136,194,[85]
136,193,[85]
136,192,[85]
136,191,[85]
136,190,[72]
136,190,[85]
136,189,[72]
136,188,[72]
136,187,[72]
136,186,[72]
136,185,[72]
136,184,[72]
136,183,[72]
136,182,[72]
136,181,[72]
137,212,[59]
137,211,[59]
137,210,[59]
137,210,[60]
137,209,[60]
137,208,[60]
137,207,[60]
137,206,[60]
137,205,[60]
137,204,[60]
137,203,[60]
137,203,[90]
137,202,[60]
137,202,[77]
137,202,[90]
137,201,[92]
137,201,[77]
137,200,[92]
137,199,[92]
137,199,[67]
137,199,[95]
137,198,[67]
137,197,[67]
137,196,[67]
137,196,[85]
137,195,[85]
137,194,[85]
137,193,[85]
137,192,[85]
137,191,[85]
137,190,[72]
137,190,[85]
137,189,[72]
137,188,[72]
137,187,[72]
137,186,[72]
137,185,[72]
137,184,[72]
137,183,[72]
137,182,[72]
137,181,[72]
138,216,[59]
138,215,[59]
138,214,[59]
138,213,[59]
138,212,[59]
138,211,[59]
138,210,[59]
138,210,[60]
138,209,[60]
138,208,[60]
138,207,[60]
138,206,[60]
138,205,[60]
138,204,[60]
138,204,[90]
138,203,[60]
138,203,[90]
138,202,[77]
138,202,[90]
138,201,[92]
138,201,[77]
138,200,[92]
138,200,[77]
138,199,[92]
138,199,[67]
138,199,[95]
138,198,[67]
138,198,[95]
138,198,[99]
138,197,[67]
138,197,[99]
138,196,[67]
138,196,[85]
138,196,[99]
138,195,[85]
138,194,[85]
138,193,[85]
138,192,[85]
138,191,[85]
138,190,[85]
138,189,[72]
138,188,[72]
138,187,[72]
138,186,[72]
139,219,[59]
139,217,[59]
139,216,[59]
139,215,[59]
139,214,[59]
139,213,[59]
139,212,[59]
139,211,[59]
139,210,[59]
139,210,[60]
139,209,[59]
139,209,[60]
139,208,[60]
139,207,[60]
139,206,[60]
139,206,[90]
139,205,[60]
139,205,[90]
139,204,[60]
139,204,[90]
139,203,[90]
139,202,[77]
139,202,[90]
139,201,[77]
139,200,[92]
139,200,[77]
139,200,[95]
139,199,[92]
139,199,[77]
139,199,[95]
139,198,[67]
139,198,[95]
139,198,[99]
139,197,[99]
139,196,[85]
139,196,[99]
139,195,[85]
139,195,[99]
139,194,[85]
139,193,[85]
139,192,[85]
139,191,[85]
139,190,[85]
140,219,[59]
140,218,[59]
140,217,[59]
140,216,[59]
140,215,[59]
140,214,[59]
140,213,[59]
140,212,[59]
140,211,[59]
140,210,[59]
140,210,[60]
140,209,[60]
140,208,[60]
140,207,[60]
140,207,[90]
140,206,[60]
140,206,[90]
140,205,[90]
140,204,[90]
140,203,[90]
140,202,[77]
140,202,[90]
140,201,[77]
140,200,[77]
140,200,[95]
140,199,[95]
140,198,[95]
140,198,[99]
140,197,[99]
140,196,[99]
140,195,[85]
140,195,[99]
140,194,[85]
140,194,[99]
140,193,[85]
140,192,[85]
140,191,[85]
140,190,[85]
141,219,[59]
141,218,[59]
141,217,[59]
141,216,[59]
141,215,[59]
141,214,[59]
141,213,[59]
141,212,[59]
141,207,[90]
141,206,[90]
141,205,[90]
141,204,[90]
141,203,[77]
141,203,[90]
141,202,[77]
141,202,[90]
141,201,[77]
141,200,[77]
141,200,[95]
141,199,[95]
141,198,[95]
141,198,[99]
141,197,[95]
141,197,[99]
141,196,[99]
141,195,[99]
141,194,[85]
141,194,[99]
141,194,[88]
141,193,[85]
141,193,[99]
141,193,[88]
141,192,[85]
141,192,[99]
141,192,[88]
141,191,[85]
141,191,[88]
141,190,[85]
141,190,[88]
141,189,[88]
142,217,[59]
142,216,[59]
142,215,[59]
142,206,[90]
142,205,[90]
142,204,[90]
142,203,[77]
142,203,[90]
142,202,[77]
142,201,[77]
142,200,[77]
142,200,[95]
142,199,[95]
142,198,[95]
142,197,[95]
142,197,[99]
142,196,[95]
142,196,[99]
142,195,[99]
142,195,[70]
142,194,[99]
142,194,[88]
142,194,[70]
142,193,[88]
142,192,[88]
142,191,[88]
142,190,[88]
142,190,[84]
142,189,[88]
142,189,[84]
143,206,[90]
143,205,[90]
143,204,[77]
143,204,[90]
143,203,[77]
143,203,[90]
143,202,[77]
143,201,[77]
143,200,[77]
143,200,[95]
143,199,[95]
143,198,[95]
143,197,[95]
143,196,[95]
143,196,[99]
143,195,[95]
143,195,[99]
143,195,[70]
143,194,[99]
143,194,[88]
143,194,[70]
143,193,[88]
143,192,[88]
143,191,[88]
143,190,[88]
143,190,[84]
143,189,[84]
143,188,[84]
143,187,[84]
144,204,[77]
144,204,[90]
144,203,[77]
144,202,[77]
144,201,[77]
144,200,[77]
144,200,[95]
144,199,[95]
144,198,[95]
144,197,[95]
144,196,[95]
144,195,[95]
144,195,[99]
144,194,[95]
144,194,[99]
144,194,[88]
144,194,[70]
144,193,[88]
144,192,[88]
144,191,[88]
144,190,[88]
144,190,[84]
144,189,[84]
144,188,[84]
144,187,[84]
145,204,[77]
145,203,[77]
145,202,[77]
145,201,[77]
145,200,[77]
145,200,[95]
145,199,[95]
145,198,[95]
145,197,[95]
145,196,[95]
145,195,[95]
145,195,[99]
145,195,[70]
145,194,[99]
145,194,[88]
145,194,[70]
145,193,[88]
145,192,[88]
145,191,[88]
145,190,[88]
145,190,[84]
145,189,[84]
145,188,[84]
145,187,[84]
146,203,[77]
146,202,[77]
146,201,[77]
146,200,[77]
146,200,[95]
146,199,[95]
146,198,[95]
146,197,[95]
146,197,[70]
146,196,[95]
146,196,[70]
146,196,[57]
146,195,[95]
146,195,[70]
146,195,[57]
146,194,[88]
146,194,[70]
146,193,[88]
146,192,[88]
146,191,[88]
146,190,[88]
146,190,[84]
146,189,[84]
146,188,[84]
146,187,[84]
147,203,[77]
147,202,[77]
147,201,[77]
147,200,[77]
147,200,[95]
147,199,[95]
147,198,[95]
147,197,[95]
147,197,[70]
147,196,[70]
147,195,[70]
147,194,[88]
147,194,[70]
147,193,[88]
147,192,[88]
147,191,[88]
147,190,[88]
147,190,[84]
147,189,[84]
147,188,[84]
147,187,[84]
147,186,[84]
147,185,[84]
148,202,[77]
148,201,[77]
148,200,[77]
148,200,[95]
148,199,[95]
148,198,[95]
148,197,[95]
148,197,[70]
148,196,[70]
148,196,[58]
148,195,[70]
148,195,[58]
148,195,[81]
148,194,[88]
148,194,[70]
148,194,[58]
148,194,[81]
148,193,[88]
148,192,[88]
148,191,[88]
148,190,[88]
148,190,[84]
148,189,[84]
148,188,[84]
148,187,[84]
148,186,[84]
148,185,[84]
148,184,[84]
149,197,[95]
149,197,[70]
149,196,[70]
149,196,[58]
149,195,[58]
149,195,[81]
149,194,[88]
149,194,[81]
149,193,[88]
149,193,[81]
149,192,[88]
149,192,[81]
149,191,[88]
149,191,[84]
149,191,[81]
149,190,[88]
149,190,[84]
149,189,[84]
149,188,[84]
149,187,[84]
149,186,[84]
149,185,[84]
149,184,[84]
150,195,[81]
150,194,[81]
150,193,[81]
150,192,[84]
150,192,[81]
150,191,[84]
150,191,[81]
150,190,[84]
150,189,[84]
150,188,[84]
150,187,[84]
150,186,[84]
150,185,[84]
150,184,[84]
151,192,[84]
151,191,[84]
151,191,[56]
151,190,[84]
151,190,[56]
151,189,[84]
151,189,[56]
151,189,[69]
151,188,[84]
151,188,[69]
151,188,[96]
151,187,[84]
151,187,[96]
151,186,[84]
151,186,[96]
151,185,[84]
151,185,[96]
151,184,[84]
151,184,[96]
152,192,[84]
152,191,[84]
152,191,[56]
152,190,[56]
152,190,[69]
152,189,[56]
152,189,[69]
152,188,[69]
152,188,[96]
152,188,[80]
152,187,[96]
152,187,[80]
152,186,[96]
152,185,[96]
152,184,[96]
153,192,[84]
153,191,[84]
153,191,[56]
153,191,[89]
153,190,[56]
153,190,[69]
153,190,[89]
153,189,[69]
153,188,[69]
153,188,[80]
153,187,[96]
153,187,[80]
153,186,[96]
153,186,[80]
153,185,[96]
153,185,[80]
153,184,[96]
154,191,[69]
154,191,[89]
154,190,[69]
154,190,[89]
154,189,[69]
154,188,[69]
154,188,[80]
154,187,[80]
154,186,[80]
154,185,[96]
154,185,[80]
154,185,[71]
154,184,[96]
154,184,[80]
154,184,[71]
154,183,[80]
154,183,[71]
155,191,[69]
155,190,[69]
155,189,[69]
155,188,[69]
155,188,[80]
155,187,[80]
155,187,[71]
155,186,[80]
155,186,[71]
155,185,[80]
155,185,[71]
155,184,[71]
155,183,[71]
155,182,[71]
156,191,[69]
156,190,[69]
156,189,[69]
156,187,[71]
156,186,[71]
156,185,[71]
156,184,[71]
156,183,[71]
156,182,[71]
156,181,[71]
156,180,[71]
156,179,[71]
157,186,[71]
157,185,[71]
157,184,[71]
157,183,[71]
157,182,[71]
157,181,[71]
157,180,[71]
157,179,[71]
158,185,[71]
158,184,[71]
158,183,[71]
158,182,[71]
158,181,[71]
158,180,[71]
158,179,[71]
159,185,[71]
159,184,[71]
159,183,[71]
159,182,[71]
159,181,[71]
159,180,[71]
159,179,[71]
160,184,[71]
160,183,[71]
160,182,[71]
